"_id","_index","_score",auteur,contenu,langue,score,sentiment,titre
"c3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"you ve reach milestone many aspire well do",en,"0.5",positif,"Post 262827ce"
"dHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"accomplishment testament determination talent",ca,0,neutre,"Post fa8dce38"
"dXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"I m matter",sv,0,neutre,"Post b43e28cf"
"dnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"resilience aweinspire",fr,0,neutre,"Post 66642221"
"d3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"collection movie adult type",en,"0.1",neutre,"Post e910ad31"
"eHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"need hot dress",af,"0.25",positif,"Post 9a923a35"
"eXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"look much hot",cs,"0.25",positif,"Post 6a972939"
"enVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"raw beautiful",en,"0.31",positif,"Post 648b67c5"
"e3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"even troll pathetic failure",en,"-0.658",negatif,"Post 295a6883"
"fHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"way past george floyd",en,"-0.25",negatif,"Post 022b8cb1"
"fXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"think feel one ur first sense go",en,"0.25",positif,"Post 48ddce61"
"fnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"let law diligence moron",fr,"-0.8",negatif,"Post 6174c364"
"f3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"prophet muhamad sws declare islam afull religion",en,0,neutre,"Post c9d02ec6"
"gHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,kid,et,0,neutre,"Post ce7114ca"
"gXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"muslims force woman cover stay home",en,0,neutre,"Post 352fc9e5"
"gnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"hate lucky charm",en,"-0.233",negatif,"Post a310f5da"
"g3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"police take terrorist",en,0,neutre,"Post 7e268145"
"hHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"video worth go viral",en,"0.3",positif,"Post 6a60b6d9"
"hXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"nuclear weapon pose threat everyone",en,0,neutre,"Post d23cea8b"
"hnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"hope kidnapper carry threat kill hostage",en,0,neutre,"Post 9b4c4ed8"
"h3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"police take terrorist",en,0,neutre,"Post 143e68da"
"iHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"three main line railway station close",en,"0.167",positif,"Post 92afd507"
"iXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"key witness prosecution offer police protection receive",en,0,neutre,"Post 69518edb"
"inVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"seriously can not stop watch",en,"-0.333",negatif,"Post 29cec14c"
"i3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"make orchestral music",en,0,neutre,"Post 0f130c8b"
"jHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,fuck,sv,"-0.4",negatif,"Post 94d1b638"
"jXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,size,lv,0,neutre,"Post c23f9661"
"jnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"I m grateful life",ro,0,neutre,"Post 92ba2e1a"
"j3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"yeah that s picture like hero alom",en,0,neutre,"Post 1dfa5876"
"kHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"congratulation welldeserve success",en,"0.3",positif,"Post 613d4d68"
"kXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"you ve work hard momentenjoy",nl,"-0.292",negatif,"Post 71430584"
"knVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"achievement continue inspire we",en,0,neutre,"Post d2d8e0c0"
"k3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"know could way go",en,0,neutre,"Post 57516418"
"lHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"muslims force woman cover stay home",en,0,neutre,"Post 62581d00"
"lXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"hate lucky charm",en,"-0.233",negatif,"Post ee908eb1"
"lnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"police take terrorist",en,0,neutre,"Post 7e629d10"
"l3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"video worth go viral",en,"0.3",positif,"Post 4748255f"
"mHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"nuclear weapon pose threat everyone",en,0,neutre,"Post eb639349"
"mXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"hope kidnapper carry threat kill hostage",en,0,neutre,"Post b897620c"
"mnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"police take terrorist",en,0,neutre,"Post cfe2197a"
"m3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"three main line railway station close",en,"0.167",positif,"Post c9a38714"
"nHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"key witness prosecution offer police protection receive",en,0,neutre,"Post f5d799c0"
"nXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"video worth go viral",en,"0.3",positif,"Post 453b04d7"
"nnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"nuclear weapon pose threat everyone",en,0,neutre,"Post 53fe2dc2"
"n3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"hope kidnapper carry threat kill hostage",en,0,neutre,"Post 2d3bd739"
"oHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"police take terrorist",en,0,neutre,"Post 8ba09b83"
"oXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"three main line railway station close",en,"0.167",positif,"Post 8317abc9"
"onVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"key witness prosecution offer police protection receive",en,0,neutre,"Post 8927fd1c"
"o3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,fuck,es,"-0.4",negatif,"Post 47e695c5"
"pHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"thank sharing story truly inspire",en,0,neutre,"Post b4307b98"
"pXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"experience resonate many we you re alone",en,"0.5",positif,"Post 17621c72"
"pnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"courage sharing commendable you re make difference",en,0,neutre,"Post 4af54f76"
"p3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"encouragement new endeavor",fr,"0.136",positif,"Post 65c6de49"
"qHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"bad hurt unprotected right",en,"-0.207",negatif,"Post 22969a9d"
"qXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"tattoo shit forehead",en,"-0.2",negatif,"Post bcae41fb"
"qnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"really appreciate kind word I m big admirer voice",en,"0.267",positif,"Post 6d832172"
"q3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"be not go work we ve get maturity great year old",en,"0.45",positif,"Post f036f047"
"rHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"look absolutely stunning",et,"0.5",positif,"Post be3c16ac"
"rXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"smile brighten day",da,"0.3",positif,"Post 3064e26e"
"rnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"post make smile thank share",en,"0.3",positif,"Post f5f862df"
"r3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"andd let go club",cy,0,neutre,"Post 8d41ac4b"
"sHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"I m listen ever need talk",no,0,neutre,"Post 7a921175"
"sXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"imagine challenging must",tl,"0.5",positif,"Post c375da42"
"snVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"send love positive vibe tough time",en,"0.113",positif,"Post 98382284"
"s3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"feeling valid I m support",et,0,neutre,"Post 03fe4ddc"
"tHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"love tiktok video quite entertain",no,"0.5",positif,"Post dabb95a1"
"tXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"cute feel sorry hear people think thai kpop fan hate",en,"-0.267",negatif,"Post 4008457c"
"tnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"hey girl per night tk",en,0,neutre,"Post d7fa6189"
"t3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,foolish,en,0,neutre,"Post 44f8c6b9"
"uHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"make orchestral music",en,0,neutre,"Post 974a0bfd"
"uXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"bad hurt unprotected right",en,"-0.207",negatif,"Post aa79fb68"
"unVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"tattoo shit forehead",en,"-0.2",negatif,"Post 990dc692"
"u3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"really appreciate kind word I m big admirer voice",en,"0.267",positif,"Post 50e8fcf6"
"vHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"be not go work we ve get maturity great year old",af,"0.45",positif,"Post 2cc0a705"
"vXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"look absolutely stunning",et,"0.5",positif,"Post 3f3a6ef1"
"vnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"smile brighten day",da,"0.3",positif,"Post b1add777"
"v3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"rock stage fantastic performance",en,"0.4",positif,"Post 095aa102"
"wHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"artistic talent true gift world keep create",en,"0.342",positif,"Post 042e4c14"
"wXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"imagination know bound I m constantly amazed creativity",en,0,neutre,"Post 29f8ee91"
"wnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"work masterpiece I m excited see create next",en,"0.188",positif,"Post fbf4cb0c"
"w3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"encourage personal growth selfimprovement",en,0,neutre,"Post feadbb85"
"xHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"dawg want bitch suffer",cy,0,neutre,"Post f640f6ba"
"xXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"answer claim idiot send quran verse talk muslim go hell",en,"-0.8",negatif,"Post 032348d4"
"xnVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"stop ask question lil nigga",da,0,neutre,"Post facbc83c"
"x3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"divide india ground islam jinna order direct ac consequently murder hindu do",en,"0.1",neutre,"Post de6cce29"
"yHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"captivate start finish well do",en,0,neutre,"Post 5c756299"
"yXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"someone share good news",en,"0.7",positif,"Post 365faeda"
"ynVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"big friend bangladesh",da,0,neutre,"Post 65fcb4c0"
"y3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"tired babei fly like cloud ur mind",da,"0.2",positif,"Post e2d520e6"
"zHVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"hahaha well take care",so,"0.2",positif,"Post a0fce99a"
"zXVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"start something new intimidating faith ability",en,"0.136",positif,"Post 9c3a0138"
"znVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"embrace opportunity confidence take",en,0,neutre,"Post 71402f28"
"z3VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"can not wait see journey take go",en,0,neutre,"Post af28ec41"
"0HVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"want buy car",so,0,neutre,"Post 2f4a04b2"
"0XVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,wife,cy,0,neutre,"Post d8dde76d"
"0nVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"look like bitch",af,0,neutre,"Post c548b206"
"03VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"drink alcohol beat wife",cy,0,neutre,"Post 739b0c89"
"1HVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"eid day bad day month",so,"-0.7",negatif,"Post 727caa26"
"1XVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"say earth flat like carpet idiot",en,"-0.413",negatif,"Post 73facfdc"
"1nVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"prophet muhamad sws declare islam afull religion",en,0,neutre,"Post edcb2df1"
"13VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,sexy,ca,"0.5",positif,"Post 8e14e947"
"2HVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"get system work",af,0,neutre,"Post 8ed07f68"
"2XVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"fuck boy luss",en,"-0.4",negatif,"Post ad41089d"
"2nVLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,hate,en,"-0.8",negatif,"Post 137f8fb1"
"23VLy5cBhDi2_Tqn5EPn","harcelement_posts",1,anonyme,"I m sure loser",fr,"0.5",positif,"Post 0323a411"
"3HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"want fuck",sw,"-0.4",negatif,"Post 7ee8ddf6"
"3XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,mine,et,0,neutre,"Post 22984929"
"3nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,kill,fi,0,neutre,"Post 7f6c49ce"
"33VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"think feel one ur first sense go",en,"0.25",positif,"Post 4a58e5a7"
"4HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"racism country what s drive we nut",en,0,neutre,"Post 75f71410"
"4XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"let law diligence moron",fr,"-0.8",negatif,"Post 75804a45"
"4nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"friend stupid nigger help",da,"-0.8",negatif,"Post e5d47285"
"43VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"wow sexy girl",pl,"0.3",positif,"Post 1c888e17"
"5HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"one night stay please",en,0,neutre,"Post eb28bcbb"
"5XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"imagination know bound I m constantly amazed creativity",en,0,neutre,"Post 5f057ed2"
"5nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"work masterpiece I m excited see create next",en,"0.188",positif,"Post 12799701"
"53VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"encourage personal growth selfimprovement",en,0,neutre,"Post b90d9a66"
"6HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"commitment selfimprovement inspire keep evolve",nl,0,neutre,"Post c6191de3"
"6XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"day chance become well version you re great",en,"0.8",positif,"Post 75acddd5"
"6nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"dedication personal growth investment future success",en,"0.1",neutre,"Post cff70335"
"63VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"I m happy wonderful news",af,"0.9",positif,"Post 95d962cc"
"7HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"success bring joy we",en,"0.55",positif,"Post 29d808a2"
"7XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"good news I ve hear day",en,"0.7",positif,"Post 433ab206"
"7nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"positivity contagious",it,0,neutre,"Post d5b34cd8"
"73VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"hot girl",nl,"0.25",positif,"Post 63560dc0"
"8HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"start something new intimidating faith ability",en,"0.136",positif,"Post 010c5789"
"8XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"embrace opportunity confidence take",en,0,neutre,"Post c0f59de4"
"8nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"can not wait see journey take go",en,0,neutre,"Post 9334d2de"
"83VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"lame political",it,"-0.25",negatif,"Post 63d43d67"
"9HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"can not happe without sex night",en,0,neutre,"Post 98ba1b6e"
"9XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"people much talkative",en,"0.2",positif,"Post 562dbf9f"
"9nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"congratulation welldeserve promotion hard work pay",en,"-0.292",negatif,"Post 04f1855e"
"93VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"contribution team exceptional you re asset organization",en,"0.667",positif,"Post b0fc1071"
"-HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"success set high standard us aspire",en,"0.153",positif,"Post cead77fa"
"-XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"express gratitude friendship",en,0,neutre,"Post 56076c4b"
"-nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"I m lucky friend like thank always",en,"0.333",positif,"Post 8ae1cf0c"
"-3VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"friendship mean world cherish moment together",en,"-0.312",negatif,"Post 970808f9"
"_HVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"tapestry life you re one colorful thread",en,"0.3",positif,"Post 625b379a"
"_XVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"people irresponsible theie post",en,0,neutre,"Post 62b376aa"
"_nVLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"post manager harmful society",en,0,neutre,"Post 356ea260"
"_3VLy5cBhDi2_Tqn5EPo","harcelement_posts",1,anonyme,"society everything bad thing",en,"-0.7",negatif,"Post 6de48a6a"
"AHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"social people much bad",en,"-0.333",negatif,"Post eed8b33b"
"AXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"hahaha meme like",id,"0.2",positif,"Post bbae514c"
"AnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"photo absolutely breathtake great eye capture moment",en,"0.5",positif,"Post c300fa46"
"A3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"you ve capture essence moment perfectly",fr,1,positif,"Post 05334274"
"BHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"photography skill exceptional picture tell story",en,"0.667",positif,"Post 08e8fdad"
"BXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"express admiration someone wisdom",en,0,neutre,"Post 1b5c0dd6"
"BnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"let talk sex",hu,0,neutre,"Post 9f55bcf1"
"B3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"let talk abou rubbish team",en,0,neutre,"Post 56b03877"
"CHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"ass much hot",en,"0.25",positif,"Post 14a85fab"
"CXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"mango people bad",tl,"-0.7",negatif,"Post 2d9f0b7a"
"CnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"insight always provide fresh perspective learn much",en,"0.25",positif,"Post 82d7fcd5"
"C3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"wisdom like guide light life",af,"0.4",positif,"Post fe34a089"
"DHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"I m continually inspire depth knowledge insight",en,0,neutre,"Post 0c27db43"
"DXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"praise someone leadership",en,0,neutre,"Post 0470bdbc"
"DnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,rabbish,so,0,neutre,"Post a79bc467"
"D3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"working level much low",en,0,neutre,"Post 03fcde65"
"EHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"love actually look like he s",en,"0.25",positif,"Post e0aaffbe"
"EXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,fuck,es,"-0.4",negatif,"Post ec5e2a54"
"EnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"wow sexy",pl,"0.3",positif,"Post f75a7118"
"E3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"that s great",en,"0.8",positif,"Post b06f5045"
"FHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"students league fuck",fr,"-0.4",negatif,"Post bf70ce45"
"FXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"hate get last word that s follow around expectantly argument hope you ll say something",en,"-0.4",negatif,"Post 74f4d30d"
"FnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,rabbish,so,0,neutre,"Post 19ff89f6"
"F3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"stupid video george z self defense",nl,"-0.8",negatif,"Post f990327d"
"GHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"father humayun kabir sperm enter mother birth process",en,0,neutre,"Post c2eaea80"
"GXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"viagra dhazhvong destroy kulkhankira",sq,"-0.2",negatif,"Post 95416bbe"
"GnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"stupid one",et,"-0.8",negatif,"Post 24697c81"
"G3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"set fire",no,0,neutre,"Post f39bd7e1"
"HHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"shoe wear",en,0,neutre,"Post 50ca08f3"
"HXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"understand slaughter",de,0,neutre,"Post f566e5bf"
"HnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"kick whore",en,0,neutre,"Post 5155fc8a"
"H3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"shoot wherever find atheist girl",en,0,neutre,"Post 6a252d9d"
"IHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"tui kuttar bacca",id,0,neutre,"Post d6031fb3"
"IXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"caucasian male call white",en,0,neutre,"Post 8de18a84"
"InVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"could caucasian england wale scotland northern ireland number country",en,0,neutre,"Post 0a116e3c"
"I3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"seriously person catch",en,"-0.333",negatif,"Post d19b1a1d"
"JHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"party almost",en,0,neutre,"Post da23c7db"
"JXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"favourite team push limit",sq,0,neutre,"Post eca736e6"
"JnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"nationality legal identification person international law establish person subject",en,"0.011",neutre,"Post a0bbf3ba"
"J3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"need information make sure give equal opportunity candidate",en,"0.25",positif,"Post 5e3e9a18"
"KHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"people suspend",es,0,neutre,"Post 7aa5a0c3"
"KXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"really insulting say",en,"-1",negatif,"Post d9f5639f"
"KnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"comment stupid idiotic scary fake",en,"-0.617",negatif,"Post de338dfb"
"K3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"imagine kid would feel read comment",en,0,neutre,"Post 0f60d687"
"LHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"appear tonight kill",en,0,neutre,"Post 7e764de0"
"LXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"new job testament skill dedication congratulation",en,"0.136",positif,"Post 6c701463"
"LnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"wish success fulfillment exciting new chapter career",en,"0.245",positif,"Post d35a154d"
"L3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"company lucky someone talente well do",en,"0.333",positif,"Post d1b2acb2"
"MHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"excuse crime islam rather get rid",en,"-0.05",neutre,"Post 7c8f1101"
"MXVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"problem hinduism christianity tao judaism buddhism atheism",en,0,neutre,"Post a69bfa41"
"MnVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"islam hate nonmuslim",et,"-0.8",negatif,"Post 24187722"
"M3VLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,other,en,"-0.125",negatif,"Post a5ece70d"
"NHVLy5cBhDi2_Tqn5ETo","harcelement_posts",1,anonyme,"follow dream never stop pursue passion you ve get",en,0,neutre,"Post 79793f62"
